image_name,hands_found,left_hand_landmarks,cropped_hand
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.184416115
y: 0.41774255
z: 1.79654378e-007
, x: 0.230407804
y: 0.439227
z: -0.0434951782
, x: 0.242835462
y: 0.472468942
z: -0.0811163038
, x: 0.225436285
y: 0.505678296
z: -0.109211057
, x: 0.203570992
y: 0.527636766
z: -0.13528651
, x: 0.210209012
y: 0.440012634
z: -0.120644487
, x: 0.202928469
y: 0.484533101
z: -0.166237488
, x: 0.205320835
y: 0.506581247
z: -0.189185888
, x: 0.200485811
y: 0.518503904
z: -0.200132981
, x: 0.164684564
y: 0.437453598
z: -0.112488933
, x: 0.1577
y: 0.495874107
z: -0.145545676
, x: 0.172930568
y: 0.497303367
z: -0.142212361
, x: 0.176766261
y: 0.486883342
z: -0.1414987
, x: 0.131277218
y: 0.441022605
z: -0.104214542
, x: 0.135471195
y: 0.497307718
z: -0.123333678
, x: 0.153463989
y: 0.494574636
z: -0.103448801
, x: 0.163550317
y: 0.48170802
z: -0.0906388387
, x: 0.112419337
y: 0.448315
z: -0.101234809
, x: 0.119417556
y: 0.491733849
z: -0.116761461
, x: 0.137206614
y: 0.489725262
z: -0.10756281
, x: 0.147704422
y: 0.47886759
z: -0.0997127816
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.171327293
y: 0.390820414
z: 1.43936873e-007
, x: 0.204570934
y: 0.409777
z: -0.0360974334
, x: 0.226926833
y: 0.431679249
z: -0.0692215636
, x: 0.235272422
y: 0.459331334
z: -0.0991172194
, x: 0.23724927
y: 0.48128581
z: -0.127043217
, x: 0.242564812
y: 0.386313319
z: -0.0756799206
, x: 0.248892888
y: 0.417773157
z: -0.118010163
, x: 0.247169048
y: 0.433335394
z: -0.141956791
, x: 0.243016303
y: 0.441097319
z: -0.154097989
, x: 0.20486328
y: 0.376572251
z: -0.0746548772
, x: 0.20573476
y: 0.436541587
z: -0.106224731
, x: 0.204183191
y: 0.43612048
z: -0.107933812
, x: 0.205846936
y: 0.420785844
z: -0.108525351
, x: 0.167805344
y: 0.378403634
z: -0.0766035393
, x: 0.176228568
y: 0.437104672
z: -0.0965859741
, x: 0.177433446
y: 0.431195617
z: -0.0797622576
, x: 0.178789854
y: 0.415297121
z: -0.0671496913
, x: 0.135103881
y: 0.383939028
z: -0.0841846615
, x: 0.144467548
y: 0.428738266
z: -0.100211293
, x: 0.150815696
y: 0.425195605
z: -0.0924372301
, x: 0.154320925
y: 0.412433445
z: -0.0835231319
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.152881
y: 0.398573607
z: 1.04111216e-007
, x: 0.192150027
y: 0.40799728
z: -0.0430397056
, x: 0.216232479
y: 0.417264313
z: -0.0737189
, x: 0.197037071
y: 0.441128373
z: -0.0980140045
, x: 0.165694803
y: 0.459163368
z: -0.118250467
, x: 0.19978632
y: 0.357538253
z: -0.0794939324
, x: 0.198743373
y: 0.381326795
z: -0.119297244
, x: 0.190889537
y: 0.399147451
z: -0.140699819
, x: 0.175896958
y: 0.4098351
z: -0.150856793
, x: 0.154509366
y: 0.352350175
z: -0.0712879822
, x: 0.143962428
y: 0.411212951
z: -0.10486114
, x: 0.16123
y: 0.425901234
z: -0.107308663
, x: 0.169536486
y: 0.427776277
z: -0.106254928
, x: 0.119307086
y: 0.358639657
z: -0.0660876706
, x: 0.118329212
y: 0.419729322
z: -0.0876970366
, x: 0.140811384
y: 0.425819039
z: -0.0729626715
, x: 0.155115977
y: 0.418421179
z: -0.0594942048
, x: 0.0946737304
y: 0.369428873
z: -0.0668212
, x: 0.103414953
y: 0.418014556
z: -0.083276093
, x: 0.123544969
y: 0.423269898
z: -0.0768436715
, x: 0.13896367
y: 0.415240109
z: -0.0674230456
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.190257311
y: 0.415123194
z: 4.81764424e-008
, x: 0.236804664
y: 0.417493403
z: -0.00175328169
, x: 0.268917
y: 0.439025432
z: -0.0152027756
, x: 0.275051683
y: 0.46362114
z: -0.029214697
, x: 0.268322557
y: 0.479072273
z: -0.0437623709
, x: 0.274651796
y: 0.441786349
z: -0.0419333205
, x: 0.275314689
y: 0.483279735
z: -0.059519805
, x: 0.269144416
y: 0.500537038
z: -0.0661616
, x: 0.265333474
y: 0.511072934
z: -0.0699531063
, x: 0.248890564
y: 0.44285813
z: -0.0518541075
, x: 0.24273324
y: 0.493919611
z: -0.0645732954
, x: 0.232361928
y: 0.48661384
z: -0.0600879565
, x: 0.234109148
y: 0.475113571
z: -0.0583806932
, x: 0.223081693
y: 0.44530192
z: -0.0603598766
, x: 0.217894912
y: 0.489608228
z: -0.0674402341
, x: 0.213300273
y: 0.478444219
z: -0.056756027
, x: 0.218235165
y: 0.465337098
z: -0.0511374064
, x: 0.199655682
y: 0.44774127
z: -0.0697129741
, x: 0.198097408
y: 0.480870247
z: -0.06921909
, x: 0.197540209
y: 0.473735064
z: -0.0586866327
, x: 0.200175658
y: 0.46228683
z: -0.0527198166
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.174399629
y: 0.436119467
z: 3.56780774e-008
, x: 0.204572171
y: 0.440140665
z: -0.0268543139
, x: 0.230213612
y: 0.444864392
z: -0.0488335341
, x: 0.224112242
y: 0.462444365
z: -0.0669255257
, x: 0.205628589
y: 0.479938895
z: -0.0818731934
, x: 0.209827423
y: 0.394692361
z: -0.0571015626
, x: 0.190661147
y: 0.416799158
z: -0.0877242759
, x: 0.193105936
y: 0.436088622
z: -0.101817735
, x: 0.1986112
y: 0.443888366
z: -0.108019151
, x: 0.174657553
y: 0.387422055
z: -0.0538263097
, x: 0.165706202
y: 0.437506557
z: -0.0773200914
, x: 0.181728
y: 0.448672831
z: -0.0772583708
, x: 0.19293502
y: 0.441960335
z: -0.0757031813
, x: 0.14484
y: 0.390333056
z: -0.0525864549
, x: 0.144293815
y: 0.440610409
z: -0.0676315
, x: 0.159201294
y: 0.445692509
z: -0.0570469163
, x: 0.16942288
y: 0.435024291
z: -0.0484352894
, x: 0.122102648
y: 0.397813857
z: -0.0551646762
, x: 0.127064392
y: 0.436661303
z: -0.0660116747
, x: 0.140823752
y: 0.443735808
z: -0.0615186542
, x: 0.150060728
y: 0.436645418
z: -0.0553940497
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.140767723
y: 0.447918355
z: -1.59810654e-007
, x: 0.178168386
y: 0.465960354
z: -0.0443904363
, x: 0.200738877
y: 0.501240373
z: -0.0734206736
, x: 0.204074532
y: 0.532293618
z: -0.0857804716
, x: 0.205482095
y: 0.563162148
z: -0.0954193249
, x: 0.142959312
y: 0.488886237
z: -0.129307061
, x: 0.132627621
y: 0.536464214
z: -0.155775845
, x: 0.13658151
y: 0.563993096
z: -0.156833619
, x: 0.147781208
y: 0.585128427
z: -0.15281032
, x: 0.104840815
y: 0.493103862
z: -0.105700947
, x: 0.126673847
y: 0.546890616
z: -0.116182134
, x: 0.154029936
y: 0.551089346
z: -0.0917850062
, x: 0.170778751
y: 0.541475654
z: -0.0757625699
, x: 0.0823281854
y: 0.501084924
z: -0.0801628232
, x: 0.11306297
y: 0.547806621
z: -0.0895132422
, x: 0.137723356
y: 0.544896126
z: -0.0690562353
, x: 0.147261634
y: 0.53409344
z: -0.0555319
, x: 0.0689445212
y: 0.509724557
z: -0.0563817099
, x: 0.0947916806
y: 0.544521093
z: -0.0640763938
, x: 0.11407201
y: 0.5435763
z: -0.0548084117
, x: 0.121977508
y: 0.533623397
z: -0.0477464311
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.15950419
y: 0.44490996
z: -9.61395514e-008
, x: 0.188709289
y: 0.45194453
z: -0.0279642846
, x: 0.209360063
y: 0.460417777
z: -0.0516129509
, x: 0.203600228
y: 0.481653243
z: -0.071642451
, x: 0.196271032
y: 0.503367066
z: -0.0902877748
, x: 0.193739086
y: 0.41879636
z: -0.0561563931
, x: 0.17718026
y: 0.441577047
z: -0.0835007057
, x: 0.168580532
y: 0.457680941
z: -0.0998050123
, x: 0.163616627
y: 0.469590664
z: -0.108748108
, x: 0.160556257
y: 0.41509366
z: -0.053249754
, x: 0.152677074
y: 0.454407096
z: -0.0752542466
, x: 0.158348709
y: 0.462609
z: -0.0791804269
, x: 0.162734121
y: 0.464101791
z: -0.0812755823
, x: 0.133572519
y: 0.419016957
z: -0.0516995117
, x: 0.133230895
y: 0.463623703
z: -0.0659190267
, x: 0.141637385
y: 0.467290252
z: -0.0599053
, x: 0.148014545
y: 0.462379158
z: -0.0551170856
, x: 0.113105327
y: 0.426433623
z: -0.0538833439
, x: 0.117396958
y: 0.463160813
z: -0.0636892244
, x: 0.128558591
y: 0.468724906
z: -0.0601350479
, x: 0.136575118
y: 0.464001894
z: -0.056206584
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.264983743
y: 0.439331859
z: 6.72672442e-008
, x: 0.286883
y: 0.458494633
z: -0.0274821594
, x: 0.298426151
y: 0.483403057
z: -0.0491835698
, x: 0.306708753
y: 0.505314648
z: -0.0621377826
, x: 0.327276915
y: 0.516758382
z: -0.0743631572
, x: 0.256240696
y: 0.475308061
z: -0.0755325
, x: 0.23163943
y: 0.4937841
z: -0.097825259
, x: 0.230282038
y: 0.508893
z: -0.106606506
, x: 0.235027507
y: 0.52077651
z: -0.109726079
, x: 0.233962297
y: 0.468851596
z: -0.063793309
, x: 0.225865796
y: 0.502799332
z: -0.0829184
, x: 0.247097075
y: 0.512103379
z: -0.0789796039
, x: 0.265184432
y: 0.509546518
z: -0.0734291598
, x: 0.222468689
y: 0.464680135
z: -0.0502781942
, x: 0.218941361
y: 0.493606031
z: -0.0659557953
, x: 0.237619951
y: 0.502906084
z: -0.0589393
, x: 0.252412736
y: 0.501471877
z: -0.0504482612
, x: 0.216566801
y: 0.462689877
z: -0.0373587273
, x: 0.216305941
y: 0.485261261
z: -0.0447821841
, x: 0.230187148
y: 0.494481564
z: -0.0392362028
, x: 0.241297096
y: 0.494727761
z: -0.0335853696
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.233140945
y: 0.462155253
z: -1.74628468e-007
, x: 0.254557431
y: 0.474995792
z: -0.0209937692
, x: 0.27436915
y: 0.48991251
z: -0.0412434861
, x: 0.272729695
y: 0.508157372
z: -0.0592917688
, x: 0.265072554
y: 0.523578405
z: -0.0766226202
, x: 0.269737035
y: 0.45737344
z: -0.045538228
, x: 0.25004068
y: 0.479235023
z: -0.0684252083
, x: 0.242540196
y: 0.500013828
z: -0.0807660371
, x: 0.238546476
y: 0.513482451
z: -0.0873724744
, x: 0.24343735
y: 0.451062977
z: -0.0455250368
, x: 0.226017445
y: 0.476525337
z: -0.0661925897
, x: 0.230956331
y: 0.495846421
z: -0.0688469857
, x: 0.236334279
y: 0.505857
z: -0.0690098703
, x: 0.219824523
y: 0.450414181
z: -0.046239011
, x: 0.208059371
y: 0.478351802
z: -0.0603197105
, x: 0.215172514
y: 0.489622027
z: -0.0532910749
, x: 0.221381336
y: 0.490522057
z: -0.047552187
, x: 0.20130761
y: 0.453342229
z: -0.0495973378
, x: 0.195693403
y: 0.481033415
z: -0.0584898107
, x: 0.205054536
y: 0.491359472
z: -0.0534148663
, x: 0.213357344
y: 0.49137193
z: -0.0487121679
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.213068545
y: 0.432384253
z: -4.42698337e-007
, x: 0.240178019
y: 0.472247899
z: -0.036126662
, x: 0.232314557
y: 0.516413927
z: -0.0645034686
, x: 0.204462707
y: 0.557570279
z: -0.0801947862
, x: 0.180796027
y: 0.591742575
z: -0.0927478522
, x: 0.174170986
y: 0.47937873
z: -0.118634932
, x: 0.152236447
y: 0.550662935
z: -0.129654095
, x: 0.169886976
y: 0.570199847
z: -0.112900592
, x: 0.183354333
y: 0.57209295
z: -0.0998865
, x: 0.134892255
y: 0.467155665
z: -0.103953101
, x: 0.120188743
y: 0.552252948
z: -0.118109167
, x: 0.149648681
y: 0.55806
z: -0.0981702209
, x: 0.163105875
y: 0.544632435
z: -0.0860607922
, x: 0.104638666
y: 0.46124509
z: -0.0846976265
, x: 0.0962225646
y: 0.542444408
z: -0.0929596648
, x: 0.125775293
y: 0.542260528
z: -0.0710396096
, x: 0.139856398
y: 0.5253
z: -0.0594916604
, x: 0.0840233266
y: 0.459095657
z: -0.0667045191
, x: 0.0753385872
y: 0.521292746
z: -0.0767249689
, x: 0.100918353
y: 0.52388227
z: -0.0683434308
, x: 0.114143811
y: 0.509922683
z: -0.0633589849
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.173036695
y: 0.452425241
z: 1.04864078e-007
, x: 0.206554592
y: 0.465170354
z: -0.0301357936
, x: 0.2359505
y: 0.480220348
z: -0.0542284027
, x: 0.241666883
y: 0.499425054
z: -0.0738132894
, x: 0.230988979
y: 0.514965296
z: -0.0922859833
, x: 0.213285223
y: 0.440540612
z: -0.0684481114
, x: 0.206477314
y: 0.468644202
z: -0.0958361924
, x: 0.215714067
y: 0.472590685
z: -0.109649085
, x: 0.222292528
y: 0.468081653
z: -0.118327506
, x: 0.177954167
y: 0.436807871
z: -0.0650992543
, x: 0.180412203
y: 0.488629907
z: -0.086832568
, x: 0.19283925
y: 0.4877581
z: -0.0866658
, x: 0.199688897
y: 0.47580266
z: -0.0884550661
, x: 0.148774147
y: 0.440754771
z: -0.0626195446
, x: 0.156109482
y: 0.490267962
z: -0.0778871477
, x: 0.166126594
y: 0.486093104
z: -0.0662319586
, x: 0.171411633
y: 0.473305017
z: -0.0587542765
, x: 0.126717865
y: 0.447441727
z: -0.0644141063
, x: 0.136512667
y: 0.484242022
z: -0.0789168254
, x: 0.14616558
y: 0.480946541
z: -0.0759598687
, x: 0.150477841
y: 0.469122529
z: -0.0725691542
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.119574435
y: 0.480299443
z: 5.75273944e-008
, x: 0.154626235
y: 0.487765
z: -0.0340132751
, x: 0.177136153
y: 0.497865558
z: -0.0649249703
, x: 0.192198917
y: 0.516643405
z: -0.0923927
, x: 0.199061036
y: 0.53742969
z: -0.118043669
, x: 0.164714515
y: 0.451295048
z: -0.0648896173
, x: 0.162933484
y: 0.477174133
z: -0.102352835
, x: 0.166142568
y: 0.505007088
z: -0.122208148
, x: 0.167628407
y: 0.520970404
z: -0.131725743
, x: 0.127507374
y: 0.45164296
z: -0.0639277697
, x: 0.130851358
y: 0.485970676
z: -0.0928870812
, x: 0.140940294
y: 0.505362213
z: -0.0956252441
, x: 0.148791254
y: 0.505798399
z: -0.0960769653
, x: 0.0971089825
y: 0.460663438
z: -0.0658339784
, x: 0.107326612
y: 0.499446094
z: -0.087301679
, x: 0.1192054
y: 0.510348678
z: -0.0781297609
, x: 0.128052399
y: 0.506023526
z: -0.0701016486
, x: 0.0751210377
y: 0.472643137
z: -0.071971111
, x: 0.0830493197
y: 0.502861738
z: -0.0831203
, x: 0.0945185
y: 0.512523293
z: -0.0755221397
, x: 0.103404716
y: 0.51123023
z: -0.0686607286
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.29182592
y: 0.447218359
z: 1.62782754e-007
, x: 0.307617396
y: 0.463405
z: -0.0194907058
, x: 0.313257545
y: 0.481824577
z: -0.0402858742
, x: 0.308953881
y: 0.503297687
z: -0.0584207624
, x: 0.309491575
y: 0.518374741
z: -0.0766706541
, x: 0.305547774
y: 0.456350476
z: -0.0554932654
, x: 0.295678258
y: 0.485795081
z: -0.0776048079
, x: 0.297175407
y: 0.501205742
z: -0.0924328864
, x: 0.29708156
y: 0.510980606
z: -0.102087215
, x: 0.282617062
y: 0.447702557
z: -0.0567842573
, x: 0.268989384
y: 0.484861732
z: -0.0721033663
, x: 0.276631624
y: 0.490598083
z: -0.0733086914
, x: 0.284029484
y: 0.488808215
z: -0.0773815811
, x: 0.262095034
y: 0.445900202
z: -0.0580545291
, x: 0.253287435
y: 0.482331216
z: -0.0668122843
, x: 0.262270451
y: 0.485428452
z: -0.0561136752
, x: 0.269193381
y: 0.481888294
z: -0.0513534546
, x: 0.245340556
y: 0.447409213
z: -0.0623539723
, x: 0.237537891
y: 0.474600941
z: -0.069235459
, x: 0.246598
y: 0.478202462
z: -0.0617410019
, x: 0.254172385
y: 0.475098163
z: -0.0573896319
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.155264601
y: 0.488617063
z: -2.16943988e-007
, x: 0.194637358
y: 0.484809816
z: -0.0260292068
, x: 0.234003633
y: 0.489758074
z: -0.0507110842
, x: 0.254283488
y: 0.509922385
z: -0.0680137277
, x: 0.238178521
y: 0.530422032
z: -0.0842421874
, x: 0.18569082
y: 0.444106042
z: -0.0867491812
, x: 0.189404026
y: 0.470397085
z: -0.115662858
, x: 0.203193054
y: 0.491994232
z: -0.125426427
, x: 0.209052876
y: 0.506648183
z: -0.130342975
, x: 0.142484561
y: 0.449169874
z: -0.0833870769
, x: 0.16660735
y: 0.517805576
z: -0.1202925
, x: 0.192344
y: 0.517572701
z: -0.117230967
, x: 0.195372045
y: 0.503510058
z: -0.109262794
, x: 0.110794604
y: 0.463775963
z: -0.0774715
, x: 0.139125466
y: 0.528067052
z: -0.109981298
, x: 0.162884757
y: 0.522300124
z: -0.0925349668
, x: 0.162457585
y: 0.50638932
z: -0.0726365373
, x: 0.0892733857
y: 0.479032636
z: -0.0719663724
, x: 0.113970995
y: 0.523886859
z: -0.0876948759
, x: 0.133183435
y: 0.518750906
z: -0.0729435682
, x: 0.134355247
y: 0.502704859
z: -0.0596483648
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.190962166
y: 0.516140103
z: -1.8110245e-007
, x: 0.217940986
y: 0.539480209
z: -0.035664849
, x: 0.225875944
y: 0.573465824
z: -0.0620070025
, x: 0.226477236
y: 0.603216112
z: -0.0770905539
, x: 0.231759399
y: 0.629101574
z: -0.0913513601
, x: 0.171183556
y: 0.539959788
z: -0.0903843492
, x: 0.152744383
y: 0.570987701
z: -0.113970026
, x: 0.145232
y: 0.592317581
z: -0.121288724
, x: 0.137090117
y: 0.609582543
z: -0.125270009
, x: 0.135583729
y: 0.535833895
z: -0.0778365
, x: 0.123960346
y: 0.595450461
z: -0.100562945
, x: 0.146588504
y: 0.595230162
z: -0.0953308418
, x: 0.159721404
y: 0.581027091
z: -0.089254342
, x: 0.112202212
y: 0.53700459
z: -0.0634306222
, x: 0.111083768
y: 0.594014883
z: -0.0812720507
, x: 0.134115517
y: 0.589645147
z: -0.069911316
, x: 0.143235505
y: 0.575811327
z: -0.060190767
, x: 0.0981905758
y: 0.542290151
z: -0.0504544415
, x: 0.10246174
y: 0.584319055
z: -0.0634043217
, x: 0.121666342
y: 0.581495404
z: -0.0577743612
, x: 0.129223496
y: 0.568787515
z: -0.0524691828
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.192694634
y: 0.594328
z: -1.28026926e-007
, x: 0.211066842
y: 0.599810898
z: -0.0288755242
, x: 0.224488512
y: 0.607989848
z: -0.0523778
, x: 0.221769229
y: 0.625291467
z: -0.0709692389
, x: 0.217939675
y: 0.640170813
z: -0.0881285295
, x: 0.216044128
y: 0.576305687
z: -0.0621145368
, x: 0.203261644
y: 0.589725792
z: -0.0849630535
, x: 0.194673777
y: 0.600722134
z: -0.0961025
, x: 0.191007778
y: 0.609329343
z: -0.102573708
, x: 0.190803856
y: 0.570397794
z: -0.0560710505
, x: 0.176903486
y: 0.608860314
z: -0.073818475
, x: 0.1847229
y: 0.61505872
z: -0.0757448897
, x: 0.195696324
y: 0.614340842
z: -0.0781526789
, x: 0.169770658
y: 0.571549594
z: -0.0507015623
, x: 0.162569121
y: 0.611287773
z: -0.0621483102
, x: 0.173682392
y: 0.613227248
z: -0.0573972464
, x: 0.184306964
y: 0.608522475
z: -0.0555639639
, x: 0.153532147
y: 0.576143563
z: -0.0485852621
, x: 0.14903146
y: 0.605615437
z: -0.0585271418
, x: 0.158710063
y: 0.611732662
z: -0.0573526621
, x: 0.167788893
y: 0.610059321
z: -0.0560318343
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.221599057
y: 0.526794791
z: 6.14812778e-009
, x: 0.250858516
y: 0.517523885
z: -0.0312653407
, x: 0.274215102
y: 0.510083735
z: -0.0598109029
, x: 0.274260342
y: 0.526587427
z: -0.0850412473
, x: 0.267596662
y: 0.55101788
z: -0.10696888
, x: 0.234639883
y: 0.476074457
z: -0.0696121827
, x: 0.219219744
y: 0.467493385
z: -0.105198644
, x: 0.218314141
y: 0.489535183
z: -0.118105255
, x: 0.213539869
y: 0.507227719
z: -0.121242695
, x: 0.199435
y: 0.486483276
z: -0.0669302195
, x: 0.213969082
y: 0.517660201
z: -0.0977416411
, x: 0.231787279
y: 0.53105253
z: -0.0950211138
, x: 0.234888494
y: 0.523303509
z: -0.0893126428
, x: 0.177662417
y: 0.500592589
z: -0.06681972
, x: 0.199922204
y: 0.534219682
z: -0.0865222216
, x: 0.219089255
y: 0.537957191
z: -0.0715924427
, x: 0.223580405
y: 0.526159465
z: -0.0590577796
, x: 0.165325716
y: 0.513414443
z: -0.0709595829
, x: 0.184950903
y: 0.538624108
z: -0.0826200843
, x: 0.201897323
y: 0.542879701
z: -0.0739073306
, x: 0.207160383
y: 0.535390258
z: -0.0646067485
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.211277306
y: 0.491654962
z: -7.03765366e-008
, x: 0.229736656
y: 0.501111627
z: -0.0239339415
, x: 0.248863176
y: 0.507504523
z: -0.042829264
, x: 0.262153774
y: 0.521184087
z: -0.0593343526
, x: 0.272272378
y: 0.536382735
z: -0.0749965683
, x: 0.260956705
y: 0.466384798
z: -0.0406968482
, x: 0.236891717
y: 0.48572433
z: -0.067783393
, x: 0.227559298
y: 0.501016498
z: -0.0837722048
, x: 0.228557602
y: 0.506722748
z: -0.0922186151
, x: 0.238011211
y: 0.455004424
z: -0.0388700962
, x: 0.215316236
y: 0.480522364
z: -0.0621891357
, x: 0.209651813
y: 0.499347836
z: -0.0670430064
, x: 0.212158099
y: 0.505769491
z: -0.0685844049
, x: 0.213847786
y: 0.451541215
z: -0.0392115973
, x: 0.195543304
y: 0.477117956
z: -0.0605184212
, x: 0.194157436
y: 0.496106476
z: -0.0592230335
, x: 0.198208332
y: 0.503947556
z: -0.0551338531
, x: 0.192450836
y: 0.453246236
z: -0.0419819914
, x: 0.179959625
y: 0.474363118
z: -0.0564891584
, x: 0.181338683
y: 0.491738141
z: -0.0564475134
, x: 0.186056271
y: 0.5006271
z: -0.0537554584
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,2,"[x: 0.138433695
y: 0.487995327
z: -2.99874102e-007
, x: 0.158158228
y: 0.487229526
z: -0.0336503088
, x: 0.157173887
y: 0.48118189
z: -0.0546774529
, x: 0.133633628
y: 0.485456318
z: -0.0690535456
, x: 0.113579661
y: 0.49208954
z: -0.0801778361
, x: 0.138187721
y: 0.447212
z: -0.053023953
, x: 0.112589523
y: 0.483868331
z: -0.0789014921
, x: 0.12028572
y: 0.503474593
z: -0.088469632
, x: 0.126836479
y: 0.501384377
z: -0.0928317904
, x: 0.109808289
y: 0.440789521
z: -0.0456057601
, x: 0.08124163
y: 0.484900445
z: -0.0693315119
, x: 0.0991024598
y: 0.505763054
z: -0.0682268068
, x: 0.112158701
y: 0.500486434
z: -0.065085344
, x: 0.083791
y: 0.442947477
z: -0.0406164043
, x: 0.0573429503
y: 0.480774641
z: -0.0641186759
, x: 0.0776852369
y: 0.50031358
z: -0.0538828336
, x: 0.0920882374
y: 0.495885789
z: -0.0435395762
, x: 0.0617767051
y: 0.44866848
z: -0.0383780263
, x: 0.0428728648
y: 0.474532545
z: -0.0560083613
, x: 0.0544978119
y: 0.491434097
z: -0.0508162938
, x: 0.0649379939
y: 0.492106944
z: -0.0429691896
]",Left
<_io.TextIOWrapper name='hand_crop_info.csv' mode='a' encoding='cp1252'>,1,"[x: 0.122215211
y: 0.559190333
z: 4.74094708e-010
, x: 0.15646483
y: 0.554285586
z: -0.0530166104
, x: 0.177672803
y: 0.551377356
z: -0.0886218622
, x: 0.171300307
y: 0.574946642
z: -0.114712477
, x: 0.160789832
y: 0.603292584
z: -0.136834934
, x: 0.123504564
y: 0.496920049
z: -0.0931874365
, x: 0.094134
y: 0.532067776
z: -0.131209373
, x: 0.117977813
y: 0.558315516
z: -0.150145903
, x: 0.137683
y: 0.560018
z: -0.161975145
, x: 0.0842937678
y: 0.505636871
z: -0.0827424601
, x: 0.0745799839
y: 0.558648884
z: -0.113277286
, x: 0.110799238
y: 0.576699495
z: -0.118304349
, x: 0.131396681
y: 0.56845063
z: -0.122853994
, x: 0.055520419
y: 0.521320879
z: -0.0750624463
, x: 0.0584546067
y: 0.57281971
z: -0.0971702933
, x: 0.0907551646
y: 0.586501837
z: -0.090761438
, x: 0.109279811
y: 0.576292753
z: -0.087112695
, x: 0.0372959971
y: 0.538714945
z: -0.0730732903
, x: 0.0418453328
y: 0.577644408
z: -0.0863444
, x: 0.0711680949
y: 0.588235855
z: -0.0820043683
, x: 0.0893905088
y: 0.581965208
z: -0.0783555508
]",Left
